UUID;Name;Kategorie;Bezugsgroesse;Bezugseinheit;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;EstimatedThickness (kein genauer Wert!!);Ergänzt;Quelle;Anmerkungen;
d9a1408e-b6bf-4fac-9b94-d89b580cc131;Fortrac® MPT;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;1 m2 geosynthetisches Gitter Additional Info from Xml: Die Herstellung der Gitterstruktur erfolgt auf Textilmaschinen. Die Querfäden (CMD) bestehen vollständig aus Polyamid, die Längsfäden (MD) aus Polyvinylalkohol.Die Produkte werden entweder gewebt, oder geraschelt. Beim Rascheln wird im Gegensatz zum Webprozess auch Polyester als Bindekette verwendet. Anschließend wird auf die Geogitter eine Polymer-Schutzummantelung aufgebracht. Die feste Rollengröße des geosynthetischen Gitters beträgt 1000m² mit einer Breite von 5 Metern. Nachdem das Garn zu einem synthetischen Maschengitter verarbeitet worden ist, wird das Garn mit Beschichtungspaste benetzt und in einem Durchlaufofen getrocknet. Dabei wird das neu entstandene Produkt Fortrac® MPT auf ein Papprohr aufgewickelt und verpackt. Technische Daten: Das folgende Kapitel enthält Angaben über die Leistung der Produkte in Bezug auf deren wesentliche Merkmale gemäß EN 13249 ff. soweit sie in der Leistungserklärung enthalten und spezifiziert sind. Deklarierte Einheit: Die Ökobilanz wurde für jeden Produktartikel einzeln aufgestellt. Die Ökobilanzergebnisse wurden anschließend summiert und über die gesamte Produktionsmenge gemittelt. Als deklarierte Einheit wurde gemäß /PCR Teil B/ 1 m2 geosynthetisches Geogitter gewählt. Der Umrechnungsfaktor und der Flächenbezug der einzelnen Produktartikel können der folgenden Tabelle entnommen werden.;;0,36;;;;;2,75;;Flächengewicht;Aus der EPD https://www.oekobaudat.de/OEKOBAU.DAT/resource/sources/4cf1b21f-c6d7-4d2c-b0aa-e8cf2ef15a69/Fortrac_MPT.pdf?version=00.01.000 Die Ökobilanz wurde für jeden Produktartikel einzeln aufgestellt. Die Ökobilanzergebnisse wurden anschließend summiert und über die gesamte Produktionsmenge gemittelt. Als deklarierte Einheit wurde gemäß /PCR Teil B/ 1 m2 geosynthetisches Geogitter gewählt. Der Umrechnungsfaktor und der Flächenbezug der einzelnen Produktartikel können der folgenden Tabelle entnommen werden. Flächengewicht /DIN EN ISO 9864/ 155 - 500 g/m2;"Diesen Datensatz kann man nur in m² nutzen; oder: Durchschnitt 0,3275 kg/m²";
4623cdde-5fb5-41ee-bda5-4ea48e9ebb3a;Stabilenka®;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;1 m2 geosynthetisches Gewebe Additional Info from Xml: Die Herstellung der Gewebestruktur erfolgt auf Textilmaschinen. Dabei werden die Produktartikel Stabilenka® 100/50 bis 200/45 gewebt, die Produktartikel Stabilenka® 300/50 bis 1000/100 werden geraschelt. Die Querfäden (Schuss) und die Längsfäden (Kette) bestehen vollständig aus Polyester. Je nach Typ beträgt die Rollengröße des Geogewebes zwischen 500 und 1.500m² bei einer Breite von 5 Metern. Das Geogewebe wird auf Stahlrohren aufgerollt und mit PE-Folie verpackt. Technische Daten: Das folgende Kapitel enthält Angaben über die Leistung der Produkte in Bezug auf deren wesentliche Merkmale gemäß EN 13249 ff. soweit sie in der Leistungserklärung enthalten und spezifiziert sind. Deklarierte Einheit: Zur Durchschnittsbildung wurden die Ökobilanzergebnisse der einzelnen Produktartikel addiert und über die Anzahl an Produktartikeln gemittelt. Die spezifischen Werte lassen sich für jeden Produktartikel über den Flächenbezug herleiten.Als deklarierte Einheit wurde gemäß /PCR Teil B/ 1 m2 geosynthetisches Gewebe gewählt. Der Umrechnungsfaktor und der Flächenbezug der einzelnen Produktartikel können der folgenden Tabelle entnommen werden.;;;;;;;1,23;;;Stabilenka® ist ein hochwertiges, wasserdurchlässiges Gewebe zur Bodenbewehrung. → KG 500;Geotextilien → Außenbereich;
79512d1c-6c63-4d30-b368-16b24737ddb1;Tensar TriAX TX 130 S-G Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 130S-G Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;281;;0,01;;;;;;Aus der EPD: Declared product /declared unit 1 m2 geogrid;Geotextilien → Außenbereich;
30d039df-678c-4a2b-9b0d-0985348d9bc1;Tensar TriAX TX 130 S-GD Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 130S-GD Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;368;;0,01;;;;;;;Geotextilien → Außenbereich;
ff763631-3fad-4cfe-bcd8-3a6ae400520f;Tensar TriAX TX 130S Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 130S Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;184;;0,01;;;;;;;Geotextilien → Außenbereich;
8fcd6530-5227-465f-9f5a-0dd17fb0a11e;Tensar TriAX TX 140 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 140 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;175;;0,01;;;;;;;Geotextilien → Außenbereich;
1c8b079d-8a3e-4eef-ab8e-3f1c185dcffa;Tensar TriAX TX 150 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 150 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;189;;0,01;;;;;;;Geotextilien → Außenbereich;
5427c2a5-0158-479a-826d-64d467556edb;Tensar TriAX TX 150-GD Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 150-GD Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;367;;0,01;;;;;;;Geotextilien → Außenbereich;
eb987474-1dbc-4b50-a9c5-36b138bb051e;Tensar TriAX TX 160 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 160 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;231;;0,01;;;;;;;Geotextilien → Außenbereich;
23e32f6f-42b1-4468-abae-e8be9fe9fd46;Tensar TriAX TX 160-G Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 160-G Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;348;;0,01;;;;;;;Geotextilien → Außenbereich;
a4a4bf14-7133-48ed-89d4-b3fc68e86c7c;Tensar TriAX TX 170 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 170 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;273;;0,01;;;;;;;Geotextilien → Außenbereich;
1e7a529a-d2fa-4ef5-92de-0af69eeb7b86;Tensar TriAX TX 170-GD Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 170-GD Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;437;;0,01;;;;;;;Geotextilien → Außenbereich;
2912f061-b8eb-4173-aeac-cf71ff9d9e62;Tensar TriAX TX 180 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 180 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;315;;0,01;;;;;;;Geotextilien → Außenbereich;
055e59ef-f034-430d-9ee1-db993dfa3a7a;Tensar TriAX TX 190L Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 190L Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;318;;0,01;;;;;;;Geotextilien → Außenbereich;
55141e01-120e-4766-a4ec-15f62d40017a;Tensar TriAX TX 190L-G Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 190L-G Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;434;;0,01;;;;;;;Geotextilien → Außenbereich;
9acfcfb5-e1ad-4490-bad1-096a76cf23b6;Tensar TriAX TX 190L-GD Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 190L-GD Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;1;;0,01;;;;;;;Geotextilien → Außenbereich;
54611e43-ebcd-41a4-a16c-356e8780e3c9;Tensar TriAX TX 190L-GN Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 190L-GN Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;628;;0,01;;;;;;;Geotextilien → Außenbereich;
63bb567f-e2c7-46c7-947f-edf620f1064f;Tensar TriAX TX 5 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 5 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;189;;0,01;;;;;;;Geotextilien → Außenbereich;
ffd9a444-d0cb-47a2-bc25-32c19c85979b;Tensar TriAX TX 7 Geogitter;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Tensar TriAX TX 5 Geogitter Additional Info from Xml: Die Herstellung des Geogitter erfolgt am Standort in Blackburn. Die Rohstoffe werden mittels Extrusion, Punching und Stretching Prozesse verarbeitet.;;189;;0,01;;;;;;;Geotextilien → Außenbereich;
5662c927-cd47-46e5-b753-925db31b9870;Sonnenschutztuch;Kunststoffe / Folien und Vliese / Technische Textilien;1;qm;Textil-Sonnenschutz;;0,4;;;;;;;;;Sonnenscutz. Ok in m² ;
785d5ac4-c69d-4e00-941e-26433c1d023d;Aluminiumfolie (d=0,1 mm);Metalle / Aluminium / Aluminiumfolie;1;qm;Aluminiumfolie [m2];;0,28;;0,0001;;;;;Schichtdicke;Name;;
93eac197-0003-41ea-b81f-e517dd3389fb;Metallbeschichtung (wasserbasiert);Metalle / Oberflächenbehandlung und Beschichtung von Metallen / (Nass-) Lackieren von Metallen;1;qm;Metallbeschichtung (wasserbasiert) (m2);;0,29;;;;;;;;;"nur in Verbindung mit Metall möglich; Beschichtung → ok in m²?";
118d1b5e-5f22-4d04-8711-c4b02de02209;Metalllack (lösemittelbasiert);Metalle / Oberflächenbehandlung und Beschichtung von Metallen / (Nass-) Lackieren von Metallen;1;qm;Metalllack (lösemittelbasiert) (m2);;0,21;;;;;;;;;"nur in Verbindung mit Metall möglich; Beschichtung → ok in m²?";
ecf20fae-fe11-41ad-b248-8b4118fd7cc7;Eloxiertes Aluminiumblech;Metalle / Oberflächenbehandlung und Beschichtung von Metallen / Anodisieren von Aluminium;1;qm;Aluminium (eloxiert, m2);;1;;;;;;;;;"nur in Verbindung mit Aluminium möglich; Beschichtung → ok in m²?";
d61a6f60-bcca-4bf6-a151-bd076b4c3366;Pulverbeschichten von Metallen;Metalle / Oberflächenbehandlung und Beschichtung von Metallen / Pulverbeschichten;1;qm;Pulverbeschichtetes Metall, pro m2;;0,18;;;;;;;;;"nur in Verbindung mit Metall möglich; Beschichtung → ok in m²?";
50c9e674-afd9-456c-9440-6506bec6d55b;Feuerverzinktes Stahlblech;Metalle / Stahl und Eisen / Stahlbleche;1;qm;Stahl (feuerverzinkt);;5,72;7850;;;;;;Rohdichte;;;
7e083808-ffcb-4c0c-9d52-11c42c2c48e9;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW75;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW75;;;7874;;;0,86;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
00402f5e-4a5b-48a5-b1e2-cbd4fddffbe7;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW100;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW100;;;7874;;;0,96;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
7065f9ef-8969-4723-b311-c65042481dd1;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW125;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW125;;;7874;;;1,08;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
313eef35-fd80-4d4a-b8ab-96762d075cf6;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW150;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW150;;;7874;;;1,2;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
26730864-4f60-4274-9d38-5e0b0f0e234f;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW50;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW50;;;7874;;;0,72;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
199ca92f-b191-4b77-8140-2b3816bffbfc;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW50;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW50;;;7874;;;0,716;;;Rohdichte ergänzt, Längengewicht korrigiert;aus Datensatz „Stahl Feinblech“;;
25b83cc5-12f5-4c46-a5ec-1ba9c07b237e;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW75;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW75;;;7874;;;0,86;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
63f9442f-4701-42e7-8166-df509288cd88;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW150;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW150;;;7874;;;1,195;;;Rohdichte ergänzt, Längengewicht korrigiert;aus Datensatz „Stahl Feinblech“;;
d8139749-44f9-4658-8528-5547d78a499a;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW125;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW125;;;7874;;;1,075;;;Rohdichte ergänzt, Längengewicht korrigiert;aus Datensatz „Stahl Feinblech“;;
38fe1c7e-9dd1-4b42-bad4-3a9d3f743e2f;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW100;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW100;;;7874;;;0,955;;;Rohdichte ergänzt, Längengewicht korrigiert;aus Datensatz „Stahl Feinblech“;;
b6a0db91-964d-452a-832d-5a26887f63d1;Profil - König GmbH & Co. KG - Deckenprofil verzinkt Hutdecke 98;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Deckenprofil verzinkt Hutdecke 98;;;7874;;;0,61;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
fbf50d71-abb0-4567-be08-4311c679973b;Profil - König GmbH & Co. KG - Deckenprofil verzinkt UD28/48;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Deckenprofil verzinkt UD28/48;;;7874;;;0,48;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
7f8a6a50-c844-40f8-808b-0e6a14fe7ce0;Profil - König GmbH & Co. KG - Deckenprofil verzinkt CD60/27;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Deckenprofil verzinkt CD60/27;;;7874;;;0,59;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
2b008167-5610-4561-86fc-4a1976048366;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt Hutdecke 98;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt Hutdecke 98;;;7874;;;0,61;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
5da65ba4-67ca-4db3-bfa1-9ccafe5f30da;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt UD28/48;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt UD28/48;;;7874;;;0,48;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
0571d36b-4912-4e3b-b538-00818c3d52ec;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt CD60/27;Metalle / Stahl und Eisen / Stahlprofile;1;m;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt CD60/27;;;7874;;;0,59;;;Rohdichte ergänzt;aus Datensatz „Stahl Feinblech“;;
85c41389-d62e-4dff-a819-896b35367cbc;Voranstrich (Silikat-Dispersion);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;1;kg;Putz (Silikat-Dispersion);;;1500;;;;;;Rohdichte ergänzt;Ökobaudat-Konfiguration;;
2ad0fca7-2c3d-4305-9be1-073a1b72b087;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5-16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;79,5;218;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
c0dea00e-60ed-497b-9b90-87b4d4e767e7;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;59,6;238;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
b2226ee0-acb4-4eaf-a4a3-ff2fd24fdb62;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;69,2;231;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
657cd1e6-1691-4eea-a853-1df984bcee01;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;70,8;236;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
985a94db-d4ad-460c-bf5b-4d909a3d9075;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;70,2;234;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
8ef6efbf-9a86-4c08-80aa-c9eb327f0804;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;67,8;186;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
9b1f7394-fa8b-4364-baee-a8109d94660d;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;63,7;175;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
f8cd76cb-b180-46cd-916a-bffb2fb341a4;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;87;238;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
ca4bb781-7313-47a9-a566-4c60af01362e;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt, in Formkästen gefüllt und die Dämmstoffeinlage zugegeben. ;;66,6;182;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
8425d306-3cbc-44df-844d-f29a691de378;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;77,8;311;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
8a78734f-63dc-4f49-8054-2de042f9b868;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;82,2;274;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
404751ce-9ef4-466d-83db-78a4bdacc559;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;59;393;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
98fc3019-6555-4742-9524-a55c3f47f6c9;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;1;qm;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;49;272;;;;;;Bezugseinheit;http://www.bau-epd.at/wp-content/uploads/2017/08/EPD_GaBi_Isospan-2017-1_OEKOPUR_20170809-oBeton.pdf;;
